mass_mjup,age_myr,t_int_k,req_rjup,metallicity_solar_dex,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1130w_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2550w_jy_10pc,f1065c_jy_10pc,f1140c_jy_10pc,f1550c_jy_10pc,f2300c_jy_10pc
53.42584124768433,1511.7750700000001,1356.24283704,0.855241471591227,0.0,0.0018883504526930987,0.0012150114221463294,0.0017938418758914765,0.0015720221333864793,0.001228248436440691,0.0008489688333081184,0.000585494433887687,0.00043712863593188783,0.00030366953179667187,0.001532555111178229,0.0015856854407866733,0.0007804761550877259,0.0003718641811086277
53.42584124768433,1914.48198,1259.6068424,0.8399960544536452,0.0,0.0014679617675643492,0.0009490046855607945,0.0015077432125640323,0.0013470328793443122,0.0010647087616340717,0.0007416243813264743,0.0005119261124663882,0.00038103436481299154,0.0002651452015171268,0.001258996714716545,0.0013605592229593289,0.0006818503301878565,0.00032425131947935504
53.42584124768433,2424.46202,1169.89083973,0.8264424965730431,0.0,0.001139763919329551,0.0007451207139115145,0.0012666525975497812,0.0011512535553761419,0.0009208993871493761,0.0006493343100050219,0.0004492107106655486,0.00033332533302840204,0.00023242859012258726,0.0010297479329193831,0.0011643250860110534,0.0005972395494214728,0.0002838013676696861
53.42584124768433,3070.29063,1083.7446758,0.8148132753315056,0.0,0.0008861062110773656,0.000587652858060967,0.0010670987571323918,0.0009859562410908245,0.0007975337672194255,0.0005709937401292744,0.0003963945463084052,0.0002932649695585665,0.00020488858533749475,0.0008437561606655809,0.0009984329721420813,0.0005255604588650124,0.00024985340480357816
53.42584124768433,3888.15518,1008.24630632,0.8044171865243664,0.0,0.0006928301277150212,0.0004685212579762412,0.0009009126106851513,0.0008456721732681507,0.0006913884815157886,0.0005043794445511251,0.00035208529157951273,0.0002598432153814024,0.00018177376717339107,0.0006935260536692122,0.000857340055381547,0.0004647400829240746,0.00022149147742103425
53.42584124768433,4923.882629999999,937.70739715,0.7953995163514799,0.0,0.0005333064653316676,0.00037121552984997416,0.0007530587968161328,0.0007205062964338268,0.0005944640992834082,0.00044432764521374707,0.00031272666304451565,0.00023020903358629238,0.00016116771174438718,0.0005646275030461841,0.0007313130017688751,0.00041001318535363536,0.00019629279187532346
53.42584124768433,6235.50734,882.67473083,0.7875094928523472,0.0,0.0004255527532945737,0.0003024985496180691,0.0006443195398053355,0.0006267181618406987,0.0005207756143863212,0.0003979991119606954,0.00028217687968703353,0.00020730216115030878,0.00014515599726629098,0.00047221485911899804,0.0006367601181757433,0.0003677486127682869,0.0001767932681116421
53.42584124768433,7896.52287,838.30944336,0.779995773261344,0.0,0.0003489490535349755,0.00025254928580673247,0.0005585709510135472,0.0005521271410978708,0.0004611761675698884,0.00036048288245329877,0.00025772398311164636,0.00018909805841001973,0.00013238114096258738,0.00040180572914445546,0.000561465059222906,0.0003336249941226341,0.00016129691165054377
53.42584124768433,10000.0,796.03483773,0.7726674322441671,0.0,0.0002837352073767376,0.0002097604841243905,0.0004782734116390015,0.0004821961432346913,0.0004045872085271922,0.00032466737005262385,0.00023484409181947382,0.00017221926431793122,0.00012052791834189345,0.0003385706013076345,0.0004907818469624554,0.0003011583348148921,0.000146942846338739
65.99662742361006,1.0,3003.03227644,6.788073409682203,0.0,,,,,,,,,,,,,
65.99662742361006,1.2663801700000001,3002.89398488,6.698343562762267,0.0,,,,,,,,,,,,,
65.99662742361006,1.60371874,3002.79681971,6.613472580708331,0.0,,,,,,,,,,,,,
65.99662742361006,2.03091762,3002.75569969,6.491889439979299,0.0,,,,,,,,,,,,,
65.99662742361006,2.5719138100000003,3002.96312987,6.284003571812231,0.0,,,,,,,,,,,,,
