age_myr,mass_mjup,req_rjup,t_int_k,metallicity_solar_dex,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2550w_jy_10pc
100.0,1.0005398932309535,1.056,310.847,0.0,1.2525304038712283e-05,1.5611573306576756e-05,3.0307719144415878e-05,4.565451021002087e-05,8.983538534909433e-05,9.614168263744828e-05,9.0643990726832e-05,6.904402733960504e-05
125.89254117941661,1.0005398932309535,1.046,298.189,0.0,9.501414764189605e-06,1.2287023041457649e-05,2.2571127503009166e-05,3.593219004138881e-05,7.54132113741155e-05,8.22075525440054e-05,7.96781088642952e-05,6.296890132650556e-05
158.48931924611108,1.0005398932309535,1.035,284.992,0.0,6.946855682485397e-06,9.320660143116648e-06,1.605289089853245e-05,2.700745666732082e-05,6.1581098975642e-05,6.83772639171229e-05,6.939673173735801e-05,5.638013557312216e-05
199.52623149688827,1.0005398932309535,1.024,271.838,0.0,4.940697638783037e-06,6.941393626490137e-06,1.100406771147309e-05,1.9565172799974226e-05,4.891560564170301e-05,5.583566831645652e-05,5.988789077447923e-05,5.0480786869082836e-05
251.1886431509582,1.0005398932309535,1.014,258.977,0.0,3.4816753819127534e-06,5.169477777114451e-06,7.270315438402216e-06,1.3787441665286379e-05,3.814586215388135e-05,4.476223044389365e-05,5.0738662839196414e-05,4.478433356331383e-05
316.22776601683796,1.0005398932309535,1.003,246.01,0.0,2.3430862567870717e-06,3.744955596550227e-06,4.672542433281406e-06,9.36448046356003e-06,2.8936595610088822e-05,3.490693511432919e-05,4.2593077223004104e-05,3.936643760341788e-05
398.10717055349687,1.0005398932309535,0.992,232.638,0.0,1.548061737975863e-06,2.663463028298188e-06,2.84153659863845e-06,6.130327662792677e-06,2.115667599349066e-05,2.6724631081201782e-05,3.510257837516987e-05,3.3972391153756614e-05
501.18723362727144,1.0005398932309535,0.982,219.152,0.0,1.0134172133684527e-06,1.8942908988416918e-06,1.6502633475737473e-06,3.8325134525453844e-06,1.504691387055551e-05,1.9720218323458417e-05,2.8140967051720405e-05,2.878234110937014e-05
630.9573444801943,1.0005398932309535,0.972,205.683,0.0,6.757534579116924e-07,1.310529111748552e-06,9.152784857163994e-07,2.3093177195901512e-06,1.0314482302713035e-05,1.415506013520338e-05,2.194517344617452e-05,2.328767416034477e-05
1.0,0.03146351865506143,0.989,218.646,0.0,9.41430527003487e-07,2.6148493493415297e-06,3.511989866125826e-06,7.370274921526925e-06,2.384775136099214e-05,2.984775826508835e-05,3.744027394013728e-05,3.5247321175307036e-05
1.258925411794166,0.03146351865506143,0.966,215.687,0.0,8.199517114932011e-07,2.2985114561917866e-06,2.9481749656742553e-06,6.302076750206451e-06,2.115667599349066e-05,2.647961819072884e-05,3.414593566185979e-05,3.2443381681257815e-05
1.584893192461114,0.03146351865506143,0.941,212.422,0.0,7.076007372234444e-07,1.983566078490132e-06,2.4074277046503148e-06,5.2903412637725096e-06,1.8426694474828233e-05,2.3276180626735376e-05,3.085595679059519e-05,2.958871575866814e-05
1.9952623149688788,0.03146351865506143,0.915,208.904,0.0,6.050458364124297e-07,1.696081326524117e-06,1.9299819800099133e-06,4.359971876900992e-06,1.575605307392175e-05,2.0272705839127596e-05,2.737404757396004e-05,2.67378274234392e-05
2.5118864315095824,0.03146351865506143,0.887,205.02,0.0,5.079117696783952e-07,1.410739000246523e-06,1.4912596055382186e-06,3.495293810698724e-06,1.3105314122458982e-05,1.7175592145717077e-05,2.38417987466448e-05,2.3503152356341365e-05
3.1622776601683795,0.03146351865506143,0.859,200.791,0.0,4.185894484556694e-07,1.1626437804384955e-06,1.1208648604470866e-06,2.7007456667320767e-06,1.0701568483516805e-05,1.4286035294043021e-05,2.0386328483551748e-05,2.047038995156381e-05
1.0,0.31463518655061434,1.368,485.627,1.2,0.00032047066142651566,0.00035436161531206267,0.0007137617226757797,0.0005539667366227874,0.0007005633848568368,0.0006352017979898778,0.0005362150728255127,0.00039366437603417884
1.258925411794166,0.31463518655061434,1.347,470.097,1.2,0.0002569142992249776,0.0002947451534859958,0.0006047184986151384,0.0004869492350667541,0.0006101652006666945,0.0005635230939440417,0.00048010808296457356,0.00035247321175307033
1.584893192461114,0.31463518655061434,1.325,453.365,1.2,0.00020034950635962,0.0002406836963800462,0.0005029829388636727,0.0004202267437141454,0.0005314316736389359,0.0004999329007146898,0.000425930772230041,0.00031269872888906524
1.9952623149688788,0.31463518655061434,1.303,435.649,1.2,0.00015058727578513625,0.00018942908988416916,0.0004069614331912889,0.00035932190041388815,0.00045861413395429935,0.00043945227663279117,0.0003709701944542426,0.00027486922367788504
2.5118864315095824,0.31463518655061434,1.282,418.03,1.2,0.00011214715914059027,0.0001463681800058462,0.00032625205363426675,0.0003044273645317433,0.0003994362125134358,0.0003827469324704679,0.0003231015323285728,0.0002394010858229314
3.1622776601683795,0.31463518655061434,1.26,401.364,1.2,8.351957519472084e-05,0.00011414231399104712,0.00025915121783847897,0.0002555545913259526,0.00034470488260038366,0.00033644317188949127,0.0002840135221393773,0.00020659800137730913
3.981071705534969,0.31463518655061434,1.239,385.701,1.2,6.219969809455413e-05,8.819554995877964e-05,0.00020585112939228647,0.00021651285558084416,0.00030022540202501917,0.000295741123724867,0.00024736543683858255,0.00017993933695733226
5.011872336272725,0.31463518655061434,1.219,370.219,1.2,4.632210393831386e-05,6.752221379311393e-05,0.00016052890898532452,0.00018008754925013086,0.00025908808144230584,0.0002599631069070265,0.00021743978886682198,0.00015817072884911473
6.30957344480193,0.31463518655061434,1.199,354.277,1.2,3.3557397839245906e-05,5.122083719978246e-05,0.00012177363050016799,0.00014570809759136566,0.00022358745626681158,0.00022641840084787994,0.00018938213911073965,0.00013776094582439492
7.943282347242822,0.31463518655061434,1.18,337.768,1.2,2.3866474826312683e-05,3.7796072440473516e-05,8.903346059634112e-05,0.00011362756184880855,0.00018942942240720445,0.0001972021832345842,0.0001649449477534515,0.00011998476793096023
10.0,0.31463518655061434,1.162,323.124,1.2,1.7289732604405424e-05,2.8408393350230412e-05,6.509584277976579e-05,8.943009414642418e-05,0.00016197479354137262,0.00017175592145717076,0.00014499032311277762,0.00010644520822293079
12.589254117941662,0.31463518655061434,1.145,311.094,1.2,1.2876216690785585e-05,2.1950613995484933e-05,4.983715635621733e-05,7.169414468388313e-05,0.0001410741476651887,0.00015237429832384869,0.0001286290368368273,9.530728890440212e-05
15.848931924611142,0.31463518655061434,1.127,300.798,1.2,9.94920264645525e-06,1.743599246614763e-05,3.922412408053717e-05,5.85441746784913e-05,0.00012400735234042624,0.0001364305778945166,0.00011516990741027594,8.612438146036238e-05
19.952623149688787,0.31463518655061434,1.108,291.474,1.2,7.687555722098751e-06,1.410739000246523e-05,3.144511983096306e-05,4.869492350667542e-05,0.00010900525495981573,0.00012103520740493362,0.00010311907714677012,7.782625198131512e-05
25.118864315095824,0.31463518655061434,1.089,282.575,1.2,5.9400250533070884e-06,1.130958509663103e-05,2.4748749169417323e-05,4.0131342469493844e-05,9.581807356256925e-05,0.00010837066010136506,9.232918833320831e-05,7.03276516446947e-05
31.62277660168379,0.31463518655061434,1.069,273.867,1.2,4.547663025779746e-06,8.901161333501885e-06,1.894755838940369e-05,3.217241691209154e-05,8.345405333273138e-05,9.526025039292621e-05,8.266830206534735e-05,6.355154539685377e-05
39.81071705534969,0.31463518655061434,1.047,265.358,1.2,3.386790061848246e-06,7.005621550929452e-06,1.3853300475077148e-05,2.4859001923577753e-05,7.268544188706185e-05,8.451070384432591e-05,7.333968118224299e-05,5.74283205521058e-05
50.118723362727245,0.31463518655061434,1.026,256.976,1.2,2.476214581770463e-06,5.3634800886959665e-06,9.584142318104365e-06,1.8513293571878833e-05,6.215090186894071e-05,7.36057460099693e-05,6.566576644722108e-05,5.237525082952624e-05
63.09573444801929,0.31463518655061434,1.003,248.656,1.2,1.7449712530490305e-06,4.031314426274686e-06,6.216604723549342e-06,1.2926581478079411e-05,5.265594787692859e-05,6.410792478623826e-05,5.8255779488732726e-05,4.776679647051254e-05
79.43282347242821,0.31463518655061434,0.98,240.327,1.2,1.1961572494634593e-06,2.947451534859958e-06,3.6775048492858135e-06,8.462207842578803e-06,4.379730977709971e-05,5.4816552516827305e-05,5.2160172343838015e-05,4.39669273553042e-05
100.0,0.31463518655061434,0.956,231.875,1.2,8.049859061341642e-07,2.0962673624306457e-06,2.0396387489413173e-06,5.241839123530193e-06,3.5436223735696674e-05,4.644208604093379e-05,4.627421048377212e-05,4.0098314321211286e-05
125.89254117941661,0.31463518655061434,0.933,223.129,1.2,5.367700513318241e-07,1.43696659644318e-06,1.050880308053466e-06,3.0442736453174326e-06,2.814799304527059e-05,3.82746932470468e-05,4.030315248532942e-05,3.657009730084493e-05
158.48931924611108,0.31463518655061434,0.911,213.776,1.2,3.5464045600163596e-07,9.493944152757851e-07,4.983715635621734e-07,1.6424179694916025e-06,2.155000796682082e-05,3.0402669521540084e-05,3.446188411452081e-05,3.2443381681257815e-05
199.52623149688827,0.31463518655061434,0.89,203.771,1.2,2.3866474826312635e-07,5.990273791267361e-07,2.2159157997721045e-07,8.307755142859318e-07,1.561160071106754e-05,2.3276180626735376e-05,2.840135221393773e-05,2.7741255729056293e-05
